Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
HLFQ.S8CSEIQB9,2012.03,6.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2012.06,4.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2012.09,4.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2012.12,5.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2013.03,4.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2013.06,5.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2013.09,4.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2013.12,4.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2014.03,6.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2014.06,4.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2014.09,4.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2014.12,4.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2015.03,4.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2015.06,4.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2015.09,3.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2015.12,4.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2016.03,5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2016.06,4.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2016.09,3.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2016.12,4.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2017.03,5.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2017.06,4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2017.09,4.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2017.12,5.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2018.03,5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2018.06,4.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2018.09,3.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2018.12,5.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2019.03,4.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2019.06,3.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2019.09,3.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2019.12,4.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2020.03,6.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2020.06,4.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2020.09,5.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2020.12,5.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2021.03,5.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2021.06,4.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2021.09,4.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2021.12,4.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2022.03,4.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQB9,2022.06,5.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Auckland,Total aged 15-24 years,
HLFQ.S8CSEIQC1,2004.03,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2004.06,1.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2004.09,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2004.12,0.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2005.03,0.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2005.06,1.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2005.09,1.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2005.12,1.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2006.03,1.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2006.06,0.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2006.09,1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2006.12,1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2007.03,1.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2007.06,1.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2007.09,1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2007.12,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2008.03,1.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2008.06,1.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2008.09,1.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2008.12,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2009.03,1.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2009.06,1.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2009.09,1.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2009.12,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2010.03,1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2010.06,1.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2010.09,1.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2010.12,1.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2011.03,1.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2011.06,1.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2011.09,1.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
HLFQ.S8CSEIQC1,2011.12,1.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Waikato,Aged 15-19 years,
